destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
UK,Laxmi Verma,Computer Science,Computational Design & Optimization,MS,Not Specified,University College London,Fall-2014,7.16,10,10,Mid-Western University,,,,,,40.0,38.0,,1,42,5,2,0,0
UK,Tara Adhikari,Electrical Engineering,power systems,MS,Computer Science and Engineering,University of Southampton,Fall-2013,6.44,10,10,Purbanchal University,103.0,18.0,,,,45.0,42.0,5.0,0,46,7,0,2,1
UK,Shailesh Maharjan,Electrical & Computer Engineering,circuits/VLSI,MS,Computer Science and Engineering,University of York,Fall,6.4,10,10,Mumbai University,73.0,19.0,,,,40.0,,5.0,0,40,7,0,0,1
UK,Rupsha Dhungana,Mechanical Engineering,Engineering Management,MS,Computer Engineering,University of Sheffield,Fall-2013,6.72,10,10,Nepal Open University,103.0,23.0,,,,40.0,,5.0,0,36,9,0,0,0
UK,Swastika Choudhury,Computer Science,Computer Networks/Data Mining,MS,Electronics & Telecommunication,Imperial College London,Fall-2014,6.19,10,10,Delhi University,,,,,,48.0,,5.0,0,27,11,0,0,0
UK,Deepak Maharjan,Chemical Engineering,Design and Manufacturing,MS,Civil,London School of Economics,Fall-2012,8.97,10,10,Tribhuvan University,80.0,20.0,,,,40.0,42.0,,0,19,8,1,0,1
UK,Bikash Sharma,Computer Science,Information Technology,MS,E & C,University of Birmingham,Fall-2012,7.38,10,10,Bangalore University,102.0,24.0,,,,45.0,,,1,39,0,1,0,0
UK,Pabitra Chand,MIS,computer Networks,MS,Computer Science,University of Manchester,Fall-2012,8.47,10,10,Rajarshi Janak University,83.0,27.0,,,,48.0,38.0,5.0,0,29,0,0,0,0
UK,Mukesh Duwal,Automotive Engineering,power systems & power electronics,MS,Computer Science,University of Southampton,Spring-2015,6.91,10,10,Purbanchal University,89.0,23.0,,,,,42.0,,1,33,10,0,0,0
UK,Rita Giri,MIS,Algorithms and Theoretical Computing/ Artificial Intelligence,MS,ECE,University of Oxford,Fall-2015,7.52,10,10,Agriculture and Forestry University,,,,,,45.0,,,0,23,10,1,0,1
UK,Ankit Choudhury,Biochemistry and Molecular biology,Distributed Networks Web Internet,MS,Civil Engineering,Queen Mary University of London,Fall-2014,9.88,10,10,Nepal Open University,75.0,24.0,,,,48.0,35.0,4.0,2,35,10,0,1,1
UK,Milan Keshari,Computer Science,Networks and Security,MS,Electronics Engineering,University of Sheffield,Fall-2015,8.5,10,10,Rajarshi Janak University,,,,,,45.0,42.0,4.5,0,27,9,0,0,0
UK,Umesh Jirel,Electronics and electrical engineering,Embedded Systems,MS,Computer Science,Imperial College London,Fall-2014,8.09,10,10,Kathmandu University,74.0,23.0,,,,48.0,38.0,4.0,0,33,9,0,1,0
UK,Yashoda Bista,Electrical Engg/ comp engg,Bioenergy,PhD,EEE,University of Exeter,Fall-2008,9.64,10,10,Purbanchal University,84.0,29.0,166.0,159.0,5.0,,42.0,,0,59,10,0,1,1
UK,Archana Prajapati,Computer Science,Databases NLP IR,MS,Computer Science,University of Exeter,Spring-2016,7.9,10,10,Nepal Open University,,,,,,,42.0,5.0,0,21,11,0,0,1
UK,Aayush Bhattarai,Mechanical Engineering,Computer Networks,MS,Not Specified,University of Glasgow,Spring-2012,6.27,10,10,Jadavpur University,,,,,,45.0,,4.0,0,33,6,1,0,0
UK,Nischal Lohani,Computer Science,VLSI,MS,Computer Science,University of Birmingham,Fall-2014,9.64,10,10,Tribhuvan University,114.0,18.0,,,,48.0,38.0,4.0,1,38,2,0,0,0
UK,Anil Subedi,Electrical Engineering,Manufacturing,MS,Computer Science,King's College London,Spring-2013,5.65,10,10,Bangalore University,95.0,24.0,,,,45.0,35.0,,0,2,7,0,0,0
UK,Nikhil Pathak,MIS,VLSI/Embedded,MS,Not Specified,University of Nottingham,Fall-2012,5.86,10,10,Agriculture and Forestry University,94.0,24.0,,,,,42.0,5.0,0,36,9,0,0,0
UK,Uma Dhakal,Materials Science & Engineering,DBMS/Networks,MS,B.Tech IT,Queen Mary University of London,Fall-2012,9.89,10,10,Mumbai University,,,,,,,35.0,,1,59,0,0,0,0
UK,Rachana Bhusal,Electrical Engineering,MIS,MS,CSE,Imperial College London,Fall-2012,7.6,10,10,Mumbai University,107.0,22.0,,,,48.0,35.0,4.0,1,3,5,0,0,0
UK,Karishma Ghimire,Electronics and Communication,Biomedical Imaging & Instrumentation,MS/PhD,Computer Science,University of Exeter,Fall-2012,7.07,10,10,Osmania University,101.0,27.0,,,,40.0,42.0,,0,1,11,0,1,0
UK,Kriti Bastola,Electronics and Communication,Automotive Systems,MS,CSE,University of Bath,Fall-2011,7.53,10,10,Gandaki University,111.0,28.0,,,,,35.0,4.5,3,42,9,0,1,1
UK,Binod Bhusal,Computer Science,Networks/Security,MS,CSE,Imperial College London,Fall-2012,7.56,10,10,Rajarshi Janak University,100.0,27.0,,,,40.0,42.0,,0,17,2,0,0,0
UK,Saurav Darai,Computer Science,Networks,MS,Computer Engineering,University of Exeter,Fall-2013,5.58,10,10,Tribhuvan University,81.0,21.0,,,,45.0,,4.5,0,59,9,0,0,0
UK,Sabina Upreti,Computer Science,Wireless networks,MS,Electronics and Communications Engineering,University of Nottingham,Fall-2014,5.96,10,10,Pokhara University,78.0,27.0,,,,,35.0,4.0,0,15,3,0,0,1
UK,Anjali Kattel,Telecommunication,Wireless Networks,MS,Computer,University of Birmingham,Fall-2013,8.84,10,10,Purbanchal University,89.0,28.0,,,,45.0,38.0,4.5,2,14,1,0,0,1
UK,Zeenat Choudhury,Electronics and Communication,Solid Mechanics CAE,MS,Computer Science,University of Sheffield,Fall-2013,5.58,10,10,Mumbai University,,,,,,45.0,42.0,4.5,0,44,0,0,0,0
UK,Kavita Aryal,Electronics and Communication,Networking,MS,Information Technology,University of Nottingham,Fall-2012,9.78,10,10,Mid-Western University,105.0,25.0,,,,40.0,,4.5,0,31,4,0,0,0
UK,Isha Ali,Electronics and Communication,VLSI / Embeded Systems,MS,Computer Engineering,University of Birmingham,Spring-2015,7.03,10,10,Calcutta University,,,,,,40.0,,,2,41,1,0,1,1
UK,Nisha Lamichhane,Electronics and Communication,CV / AI / HCI,MS,Chemical Engineering,University of Bath,Fall-2009,6.86,10,10,Pokhara University,108.0,28.0,,,,,42.0,4.0,2,43,9,0,0,1
UK,Luna Shrestha,Industrial Engineering,Network or Cyber Security,MS,Civil Engineering,University of Edinburgh,Fall-2014,7.6,10,10,Pokhara University,111.0,28.0,,,,48.0,42.0,4.0,0,24,8,0,0,0
UK,Jyoti Bote,Computer Science,computer arch,MS,Metallurgical and Materials Engineering,University of Exeter,Fall-2011,5.83,10,10,Far-Western University,,,,,,45.0,42.0,4.5,1,56,10,0,0,0
UK,Gaurav Ghimire,MIS,MEMs/VLSI,MS,CSE,University of York,Spring-2016,5.64,10,10,Purbanchal University,111.0,29.0,,,,,42.0,4.5,0,15,2,0,0,0
UK,Prem Prajapati,Electronics and Communication,signal processing,MS,computer science,King's College London,Fall-2012,9.94,10,10,Pune University,82.0,18.0,,,,40.0,35.0,4.5,0,58,7,0,2,0
UK,Hemant Gupta,Computer Engineering / Computer Networking / Computer Science,Computer Systems,MS,ECE,University of Oxford,Fall-2013,6.64,10,10,Gandaki University,112.0,21.0,,,,45.0,38.0,4.0,0,46,2,0,1,0
UK,Pabitra Shrestha,Computer Engineering,Computer Architecture/ Reconfigurable Computing / MircoArchitecture,MS,Mechanical,London School of Economics,Fall-2012,8.6,10,10,Mumbai University,76.0,28.0,,,,,,,0,38,11,0,0,0
UK,Aarati Sharma,Computer Science,CFD or Design,MS,Electronics and Telecommunication,King's College London,Fall-2012,9.71,10,10,Far-Western University,96.0,22.0,,,,48.0,38.0,5.0,0,4,6,0,0,1
UK,Om Chepang,Computer Science,Fluid/Thermal,MS,Information Technology,University of Oxford,Fall-2013,7.63,10,10,Gandaki University,81.0,22.0,147.0,169.0,4.0,45.0,,5.0,1,43,1,0,0,1
UK,Om Timilsina,Electronics and Communication,Machine Learning,MS,Electronics and Electrical Communication,University of Oxford,Fall-2015,6.53,10,10,Pokhara University,103.0,25.0,,,,45.0,38.0,4.0,0,21,10,0,0,1
UK,Smriti Keshari,Computer Science,CS,MS,Computer Science and Engineering,University of Oxford,Fall-2011,6.34,10,10,Anna University,91.0,20.0,,,,,38.0,,0,18,3,0,0,0
UK,Pooja Magar,Electrical and Computer Engineering,Wireless communications,MS/PhD,CSE,University of Warwick,Fall-2011,5.63,10,10,Rajarshi Janak University,90.0,20.0,,,,,35.0,5.0,0,45,7,0,1,0
UK,Upendra Ansari,Computer Science,Construction Management,MS,Computer SCience,University of Birmingham,Fall-2013,9.29,10,10,Gandaki University,,,,,,,,5.0,0,24,8,0,0,1
UK,Sarita Singh,Electrical Engg/ comp engg,Embedded systems,MS,ECE,University of Manchester,Fall-2015,6.89,10,10,Tribhuvan University,,,,,,40.0,35.0,4.0,0,45,3,1,0,1
UK,Bhawana Luintel,Computer Science,Wireless Networks,Both MS and PhD,Computer Engineering,University of Exeter,Fall-2012,7.84,10,10,Manmohan Technical University,78.0,25.0,,,,40.0,38.0,4.0,0,9,6,1,1,0
UK,Deepak Mijar,Computer Science,Power systems,MS,CSE,University of York,Fall-2014,5.56,10,10,Rajarshi Janak University,76.0,22.0,,,,45.0,38.0,5.0,0,15,4,0,0,0
UK,Elina Lamichhane,MIS/MS CS,robotics and control,MS,Mechanical Engineering,University of Edinburgh,Fall-2015,5.59,10,10,Nepal Open University,90.0,21.0,,,,40.0,38.0,,0,13,11,0,1,0
UK,Sabina Agarwal,Electrical Engg/ comp engg,embedded,MS,Electronics and Comm,University of Edinburgh,Fall-2011,7.1,10,10,Purbanchal University,109.0,25.0,,,,48.0,,5.0,0,15,11,0,0,0
UK,Rajan Miandad,HCI / CS,Alternate Energy,MS,Information Technology,University of Sheffield,Fall-2015,6.66,10,10,Tribhuvan University,,,,,,40.0,,5.0,0,15,4,1,1,0
UK,Kamal Bhandari,Electrical Engineering,Networks,MS,Electronics and Communication,University of Exeter,Fall-2014,7.87,10,10,Calcutta University,113.0,26.0,,,,,42.0,5.0,0,26,9,0,0,0
UK,Pankaj Ojha,MIS,CN,MS,Chemical Engineering,University of Southampton,Fall-2012,9.85,10,10,Mid-Western University,101.0,19.0,,,,,35.0,5.0,1,30,8,0,0,1
UK,Ishani Yadav,Computer Science,Embedded Systems,MS,computer science,University of York,Fall-2013,7.45,10,10,Agriculture and Forestry University,98.0,18.0,,,,48.0,38.0,4.0,0,11,10,0,0,0
UK,Kalpana Dhakal,Electronics and Communication,parallel and distributed computing,MS,Computer Engineering,University of Bristol,Fall-2013,7.72,10,10,Mid-Western University,111.0,25.0,,,,40.0,42.0,5.0,0,42,1,0,0,1
UK,Samjhana Guragain,Industrial Engineering,Artificial Intelligence,MS,B.E.Computer,University of Bath,Fall-2015,7.6,10,10,Delhi University,93.0,28.0,,,,48.0,38.0,4.0,0,27,7,0,0,0
UK,Nisha Koirala,Electronics and Communication,computer Architecture,MS,Production Engineering,King's College London,Fall-2012,6.22,10,10,Calcutta University,83.0,28.0,,,,48.0,35.0,4.5,1,58,6,0,1,0
UK,Elina Shah,Electronics & Communication,Manufacturing/Production Engineering,MS,Computer Engineering,University of Sheffield,Fall,6.78,10,10,Far-Western University,74.0,24.0,,,,45.0,35.0,4.5,0,46,11,0,0,1
UK,Meena Das,Industrial Engineering,Operations Research (SCM and Optimization),MS/PhD,Electronics Electrical and Instrumentation,University of Leeds,Fall-2013,5.8,10,10,Purbanchal University,100.0,20.0,,,,45.0,42.0,,0,56,6,0,0,0
UK,Aarati Siddiqui,Computer Science,Machine Learning,MS,Civil,King's College London,Fall-2011,5.69,10,10,Rajarshi Janak University,83.0,20.0,,,,,42.0,4.0,0,13,5,0,0,1
UK,Mayank Chakraborty,Management Information System,embedded systems & VLSI,MS,Electrical Engg.,King's College London,Fall-2014,9.02,10,10,Gandaki University,75.0,29.0,,,,48.0,,4.5,0,13,3,0,1,0
UK,Smriti Acharya,Electronics and Communication,construction management,MS,Mechanical,University of Cambridge,Fall-2012,6.61,10,10,Mid-Western University,91.0,25.0,,,,48.0,38.0,4.5,0,30,9,0,0,1
UK,Karuna Bind,Electrical Engineering,Controls Mechatronics Robotics,MS,Elec and Telecom,University of York,Fall-2014,8.67,10,10,Mumbai University,,,144.0,155.0,4.6,40.0,35.0,4.0,2,32,8,0,0,0
UK,Luna Guragain,Computer Science,Machine Learning Data Mining,MS,Computers Engineering,University of Birmingham,Fall-2013,6.27,10,10,Tribhuvan University,86.0,23.0,141.0,149.0,3.5,40.0,38.0,4.5,1,57,1,1,0,0
UK,Siddhant Bhusal,Industrial Engineering,Robotics / MecX,MS,Electronics,University of Glasgow,Fall-2011,6.88,10,10,Rajarshi Janak University,74.0,26.0,,,,45.0,38.0,4.0,0,35,4,0,0,0
UK,Sarita Malla,MIS,Networks,MS,Mechanical Engineering,Queen Mary University of London,Fall-2011,7.37,10,10,Purbanchal University,102.0,25.0,,,,,,,0,56,3,0,0,1
UK,Anju Malla,MIS,Biomedical Imaging & Instrumentation,MS,CSE,University of York,Fall-2012,8.37,10,10,Anna University,,,,,,40.0,42.0,,0,16,6,0,1,1
UK,Sneha Belbase,Mechanical Engineering,General,MS,Information Technology,Queen Mary University of London,Fall-2008,5.84,10,10,Pokhara University,103.0,28.0,,,,45.0,,4.5,0,59,9,0,0,1
UK,Govinda Dangol,MIS,Electronic Circuits and Mixed-Signal Design,MS,CSE,University of Bristol,Fall-2015,7.36,10,10,Anna University,76.0,21.0,,,,45.0,35.0,5.0,1,33,10,0,0,1
UK,Ashim Giri,Electrical and computer science,Human Computer Interaction,MS,Not Specified,University of Edinburgh,Fall-2015,8.29,10,10,Manmohan Technical University,,,167.0,165.0,5.0,48.0,38.0,4.0,0,50,4,1,0,1
UK,Shashank Miandad,Computer Science,Production Planning & Logistics,MS,Computer Engg,University of Glasgow,Spring-2013,5.85,10,10,Kathmandu University,106.0,29.0,,,,45.0,,4.5,0,36,3,0,0,0
UK,Anju Basnet,Computer Science,systems,MS,Electronics & Communication,University of Southampton,Fall-2012,9.68,10,10,Tribhuvan University,99.0,24.0,,,,45.0,42.0,,2,53,11,0,2,0
UK,Jagat Bista,Mechanical Engineering,Operating Systems and Computer Security,Both MS and PhD,Mechanical,University of Bristol,Fall-2012,8.96,10,10,Purbanchal University,92.0,22.0,,,,,,4.5,0,29,11,0,0,1
UK,Ishwor Hamal,Management Information System,Business Intelligence,MS,Electronics,Imperial College London,Fall-2015,6.64,10,10,Osmania University,85.0,22.0,,,,40.0,38.0,4.0,0,45,5,0,0,1
UK,Pankaj Sunuwar,Computer Science,VLSI/ Computer Architecture/ Reconfigurable Computing/ Quantum Semiconducting Devices,MS,ECE,University of Bath,Fall-2014,9.08,10,10,Mid-Western University,103.0,23.0,,,,,38.0,4.0,0,28,10,0,0,0
UK,Kriti Ghimire,Computer Science,AI,MS,IS,Queen Mary University of London,Fall-2015,6.61,10,10,Anna University,,,,,,40.0,35.0,,1,0,6,0,0,1
UK,Rakesh Majhi,MIS,Design/Dynamics&Control;/Mechanics,MS,Information Technology,University of York,Fall-2011,6.59,10,10,Manmohan Technical University,103.0,18.0,,,,45.0,35.0,5.0,0,1,3,0,0,1
UK,Saraswati Bote,Computer Science,Networks,MS,CSE,University of Cambridge,Fall-2013,5.54,10,10,Lumbini Buddhist University,,,,,,,35.0,4.5,0,8,2,0,0,0
UK,Kavita Subedi,MIS,electronic circuit,MS,Instrumentation,University of Sheffield,Fall-2013,6.59,10,10,Lumbini Buddhist University,73.0,25.0,,,,,42.0,4.0,2,42,0,0,0,1
UK,Archana Kewat,Computer Science,MS in Energy & Power Systems,MS,Computer,Queen Mary University of London,Fall-2012,8.23,10,10,Tribhuvan University,98.0,29.0,,,,45.0,,5.0,0,54,7,0,1,1
UK,Shruti Chaudhary,Electrical Engineering,Communication and Signal processing,MS,Mechanical Engineering,University of Sheffield,Fall-2013,6.95,10,10,Lumbini Buddhist University,,,,,,40.0,42.0,5.0,0,26,11,0,0,1
UK,Smriti Koirala,Mechanical Engineering,Supply Chain Engineering,MS,Electrical Engineering,University of Cambridge,Fall-2012,7.43,10,10,Nepal Open University,87.0,26.0,,,,40.0,35.0,5.0,0,48,5,0,1,1
UK,Rajeev Dahal,Computer Science,Computer Networks,MS,Computer Science,University of Manchester,Fall-2014,7.55,10,10,Pune University,72.0,19.0,,,,45.0,38.0,5.0,1,18,4,0,0,1
UK,Suman Thulung,Computer Science,Power electronics/ Energy Systems,MS,ECE,University of Manchester,Fall-2011,7.83,10,10,Pokhara University,,,,,,45.0,,,1,3,4,0,0,0
UK,Zeenat Pathak,Computer Science,AI Data Sciences,MS,Electrical & Electronics,University of Edinburgh,Fall-2006,6.42,10,10,Gandaki University,96.0,22.0,,,,40.0,42.0,4.0,0,53,9,0,0,1
UK,Dipika Hayu,MIS,Theoretical Computer Science (Algorithms Cryptography),MS,Information Technology,University of Manchester,Fall-2015,7.56,10,10,Mumbai University,86.0,23.0,,,,40.0,35.0,5.0,0,49,8,0,1,1
UK,Aayush Bind,Computer Science,wireless communication signal processing,MS,Mechanical,University of Leeds,Fall-2011,8.43,10,10,Jadavpur University,,,,,,40.0,42.0,4.5,0,38,7,0,1,1
UK,Bibek Chaudhary,Computer Engineering/Comp Science,power system/nanotech,MS,CSE,University of Glasgow,Fall-2012,9.84,10,10,Mid-Western University,88.0,22.0,,,,40.0,,,0,42,9,0,0,1
UK,Rohit Chakraborty,Information Security,Nano / Electronic devices materials or related,MS,CS,University of Manchester,Fall-2014,8.9,10,10,Far-Western University,84.0,21.0,,,,40.0,,,0,26,2,0,1,0
UK,Saurav Subedi,Electrical and Computer Engineering,Medical Imaging,MS,Mechanical Engg,University of Bristol,Fall-2011,8.19,10,10,Pokhara University,92.0,24.0,,,,48.0,42.0,4.5,0,31,9,0,1,1
UK,Sita Chaudhary,Computer Engineering / Computer Networking / Computer Science,VLSI/comp arch,MS,E&TC;,University of Exeter,Fall-2011,8.83,10,10,Far-Western University,79.0,25.0,,,,,42.0,,0,44,6,2,0,1
UK,Jyoti Khadka,Civil Engineering,General,MS,Electrical Engineering,Imperial College London,Fall-2012,8.04,10,10,Rajarshi Janak University,,,,,,48.0,35.0,5.0,1,19,11,0,0,1
UK,Archana Bhandari,Chemical Engineering,MIS,MS,Computer Science and Engineering,King's College London,Fall-2014,9.2,10,10,Bangalore University,79.0,22.0,,,,48.0,42.0,4.0,0,21,1,1,0,1
UK,Uday Rana,MIS,MIS,MS,E&C;,University of Oxford,Fall-2014,5.8,10,10,Purbanchal University,104.0,26.0,,,,,42.0,4.5,0,11,2,0,0,1
UK,Rajesh Dhakal,Electrical Engineering,Database,MS,ECE,Queen Mary University of London,Fall-2013,9.38,10,10,Gandaki University,99.0,26.0,,,,45.0,,5.0,1,41,9,0,0,0
UK,Dipesh Chand,Business Management,Software Engineering,MS,CIVIL ENGINEERING,University of Bristol,Fall-2014,8.8,10,10,Tribhuvan University,109.0,21.0,,,,45.0,,5.0,0,31,9,0,0,0
UK,Rajina Danuwar,Electrical Engineering,VLSI,MS,electronics and communications,University of Nottingham,Fall-2012,6.61,10,10,Tribhuvan University,84.0,28.0,,,,40.0,35.0,5.0,1,54,3,0,0,0
UK,Sunil Gupta,Computer Science,VLSI,MS,Computer Engineering,University of Glasgow,Spring-2012,8.19,10,10,Nepal Open University,75.0,18.0,,,,40.0,35.0,4.0,0,40,3,0,0,1
UK,Monika Singh,Computer Engineering,Mechanical,MS,ECE,Imperial College London,Fall-2013,5.92,10,10,Mid-Western University,77.0,26.0,,,,,42.0,4.5,1,9,9,0,1,0
UK,Namrata Maharjan,MIS,Computer Engineering,MS,ECE,University of Birmingham,Fall-2012,9.04,10,10,Purbanchal University,75.0,29.0,,,,48.0,35.0,4.5,0,29,5,0,0,1
UK,Kriti Agarwal,Information Systems,Embedded system,MS,Electronics and communication,University of Bristol,Fall-2012,8.32,10,10,Pune University,88.0,19.0,,,,45.0,42.0,5.0,0,48,8,0,0,1
UK,Saroj Malla,Electrical & Computer Engg/MIS/Industrial/Systems Engg,Not sure yet,MS,Electronics,University of Bath,Fall-2013,7.96,10,10,Manmohan Technical University,81.0,25.0,,,,45.0,,,0,37,5,0,1,0
UK,Apsara Maskey,MIS,MIS,MS,Electronics and Communication,University of Cambridge,Summer-2011,6.62,10,10,Agriculture and Forestry University,110.0,28.0,168.0,158.0,4.0,40.0,35.0,4.0,0,43,4,0,2,1
UK,Chandan Bista,CS,VLSI,MS,Electronics and Communication,King's College London,Fall-2013,6.23,10,10,Tribhuvan University,72.0,27.0,,,,45.0,,5.0,0,40,7,0,2,1
UK,Uday Chakraborty,Computer Science,VLSI,MS,CS,University College London,Fall,5.93,10,10,Agriculture and Forestry University,110.0,18.0,,,,,38.0,4.0,0,30,11,0,0,1
UK,Gaurav Sigdel,Computer Science,Networking,MS,Electrical Engineering,University College London,Fall-2014,7.8,10,10,Lumbini Buddhist University,108.0,21.0,,,,45.0,38.0,4.5,1,28,0,0,0,0
UK,Prerana Ghale,MIS,Wireless Communication,MS,Computer Science,University of Edinburgh,Fall-2013,6.04,10,10,Pune University,80.0,19.0,,,,,42.0,5.0,0,2,3,0,2,1
UK,Saroj Budhathoki,Mechanical Engineering,industrial,MS,CSE,University of Glasgow,Fall-2010,8.51,10,10,Mumbai University,78.0,25.0,,,,48.0,42.0,4.5,0,23,3,0,1,0
